time_s,phase,physics_time_s,command_depth_mm,depth_mm,tip_x_mm,tip_y_mm,tilt_deg,grasp_slip_mm,grasp_slip_deg,force_norm_n,torque_norm_nm,normal_load_n,min_separation_mm,contact_count,wrist_force_n,wrist_torque_nm,wrist_contact_force_balance_n,wrist_contact_torque_balance_nm,contact_power_w,lowest_peg_z_above_mouth_mm,fx,fy,fz,taux,tauy,tauz,qw,qx,qy,qz,vx,vy,vz,omegax,omegay,omegaz,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad,joint7_rad,joint_velocity1_rad_s,joint_velocity2_rad_s,joint_velocity3_rad_s,joint_velocity4_rad_s,joint_velocity5_rad_s,joint_velocity6_rad_s,joint_velocity7_rad_s,hand_pose_0,hand_pose_1,hand_pose_2,hand_pose_3,hand_pose_4,hand_pose_5,hand_pose_6,grasp_position_0,grasp_position_1,grasp_position_2,grasp_quat_0,grasp_quat_1,grasp_quat_2,grasp_quat_3,wrist_raw_child_0,wrist_raw_child_1,wrist_raw_child_2,wrist_raw_child_3,wrist_raw_child_4,wrist_raw_child_5,wrist_force_world_0,wrist_force_world_1,wrist_force_world_2,wrist_torque_about_peg_base_world_0,wrist_torque_about_peg_base_world_1,wrist_torque_about_peg_base_world_2,com_offset_world_0,com_offset_world_1,com_offset_world_2,finger_position_0,finger_position_1,finger_velocity_0,finger_velocity_1,command_offset_x_mm,command_offset_y_mm,command_roll_deg,command_pitch_deg,command_tilt_deg,ramp_progress_depth_mm,reference_step
2.374999999965439,insert,2.3750001238659024,-9.808425903320312,-9.914489835500715,0.02944469451904297,-0.0005468339168146485,0.0,0.004973697741661454,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0068527450785040855,0.0003451530064921826,0.0068527450785040855,0.0003608618280850351,0.0,9.914489835500715,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016906191012822092,-2.8328968255664222e-05,-6.703460530843586e-05,1.0,0.0004985042032785714,7.066179387038574e-05,0.0027916599065065384,0.013540629297494888,-0.06785551458597183,-0.0341007336974144,-0.4896408021450043,0.4943864345550537,0.5028673410415649,-2.021414041519165,-0.3577769696712494,2.430576801300049,1.0223599672317505,-0.00041878983029164374,-6.552029662998393e-05,2.6667262318369467e-06,-0.0009609020780771971,-0.0004221877024974674,0.0004610036266967654,0.0010142181999981403,0.6000305414199829,-1.4381011169461999e-05,0.11730916798114777,-6.983633647905663e-05,0.9999999403953552,0.00016435186262242496,4.3489890231285244e-05,-3.886761533067329e-06,-9.310339009971358e-06,0.03239467367529869,1.5161728697421495e-05,4.709101176558761e-06,0.9999999403953552,-2.799022013277863e-06,-0.002233280800282955,-0.0021969538647681475,0.006094749551266432,0.0003428247000556439,3.703154288814403e-05,-1.518152748758439e-05,-0.0022334731183946133,0.0021970702800899744,-0.006094636395573616,2.5614019250497222e-05,-0.0003596338501665741,1.512132803327404e-05,-1.430511474609375e-06,-3.3519697808515048e-06,0.02499999850988388,0.0040247938595712185,0.0040388866327703,5.144471288076602e-06,7.2990660555660725e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,285
2.3833333332986513,insert,2.383333457633853,-9.799960394965277,-9.91384908556938,0.029325485229492188,-0.004229416845191736,0.0,0.002457851223880425,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.007048465311527252,0.0003392632643226534,0.0070484657771885395,0.0003302281256765127,0.0,9.91384908556938,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016572188178543001,-2.706398481677752e-05,-6.567317177541554e-05,1.0,0.0005660851602442563,9.690712613519281e-05,0.0027252945583313704,0.013397766277194023,-0.07305260002613068,-0.03799300640821457,-0.4896412789821625,0.4943864345550537,0.5028672814369202,-2.021414041519165,-0.3577822148799896,2.430576801300049,1.0223599672317505,-0.000310486153466627,-1.2946612514497247e-05,-0.00010055446182377636,-0.0010598526569083333,-0.00042617067811079323,0.0006344931898638606,0.0010514430468901992,0.6000305414199829,-1.4985868801886681e-05,0.11730911582708359,-6.823703006375581e-05,0.9999999403953552,0.00016611607861705124,4.383986015454866e-05,-4.029661340609891e-06,-6.3362031141878106e-06,0.03239525854587555,1.67762646015035e-05,-3.9523931150142744e-07,0.9999999403953552,-2.5610931970732054e-06,-0.0021432461217045784,-0.0023456451017409563,0.006291685625910759,0.0003379349072929472,1.9859995518345386e-05,-2.2475122023024596e-05,-0.0021434740629047155,0.0023457917850464582,-0.006291553843766451,-7.843191269785166e-07,-0.00032946481951512396,2.24259274546057e-05,-1.3709068298339844e-06,-3.2838825063663535e-06,0.02499999850988388,0.004024795722216368,0.004038869868963957,5.144487658981234e-06,7.2915281634777784e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,286
2.3916666666318633,insert,2.3916667914018035,-9.79131829155816,-9.913238137960432,0.029325485229492188,-0.0047815592552069575,0.0,0.003004529389727395,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.0071091437712311745,0.0002572119701653719,0.0071091428399086,0.00035248175845481455,0.0,9.913238137960432,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016874806897249073,-2.9244903998915106e-05,-6.357155507430434e-05,1.0,0.0005790616851300001,0.00011693825217662379,0.002656597411260009,0.013372237794101238,-0.07505514472723007,-0.03918672353029251,-0.489641398191452,0.4943864345550537,0.5028672218322754,-2.021414041519165,-0.35778772830963135,2.430576801300049,1.0223599672317505,-0.000197108558495529,4.33725981565658e-05,-0.00021319364896044135,-0.0011547345202416182,-0.00044920537038706243,0.0008089166367426515,0.001117181614972651,0.6000306606292725,-1.55492962221615e-05,0.11730915307998657,-6.649949500570074e-05,0.9999999403953552,0.00016801265883259475,4.4264448661124334e-05,-4.176382390141953e-06,-6.460034455813002e-06,0.03239590674638748,1.502008944953559e-05,7.345141739278915e-07,0.9999999403953552,-2.92539039037365e-06,-0.0021668747067451477,-0.002050067065283656,0.0064530461095273495,0.00024002476129680872,2.3275226340047084e-05,8.946720481617376e-05,-0.002166992286220193,0.0020501965191215277,-0.006452964618802071,-5.5979369790293276e-05,-0.0003362966817803681,-8.95222692633979e-05,-1.4901161193847656e-06,-3.1788240448804572e-06,0.02499999850988388,0.00402479711920023,0.004038929007947445,5.138514097779989e-06,7.292546797543764e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,287
2.3999999999650754,insert,2.400000125169754,-9.7825,-9.912724047899244,0.029146671295166016,-0.0052507743930618744,0.0,0.0035417247090663295,0.0,0.0,0.0,0.0,0.0,0,0.007226848974823952,0.00021500952425412834,0.007226848509162664,0.00032971720793284476,0.0,9.912724047899244,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016913733270484954,-2.8151387596153654e-05,-6.242185918381438e-05,0.9999999403953552,0.0006173436995595694,0.00013619777746498585,0.0025855095591396093,0.013389870524406433,-0.07852332293987274,-0.0417177639901638,-0.489641398191452,0.4943864345550537,0.5028671622276306,-2.021414041519165,-0.35779333114624023,2.430576801300049,1.0223599672317505,-8.054799400269985e-05,0.00010336052218917757,-0.0003321614349260926,-0.0012475706171244383,-0.00047743742470629513,0.0009821949061006308,0.001179711427539587,0.6000307202339172,-1.6038797184592113e-05,0.11730916053056717,-6.46011030767113e-05,1.0,0.000170175961102359,4.470331623451784e-05,-4.443217221705709e-06,-6.603351721423678e-06,0.03239643573760986,1.6552241504541598e-05,-1.0395746130598127e-06,1.0,-2.176462658098899e-06,-0.0021067874040454626,-0.0018591465195640922,0.006658255588263273,0.00020619375573005527,1.3954972018836997e-05,5.931681880610995e-05,-0.0021068251226097345,0.0018592895939946175,-0.006658203434199095,-6.223471427801996e-05,-0.0003183010849170387,-5.936915840720758e-05,-1.430511474609375e-06,-3.1213307920552325e-06,0.02499999850988388,0.004024801310151815,0.004038963001221418,5.1376118790358305e-06,7.287657354027033e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,288
2.4083333332982875,insert,2.4083334589377046,-9.77350592719184,-9.912172704935072,0.029027462005615234,-0.005647268153552432,0.0,0.004092570634384174,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.007344298530369997,0.00021644785010721534,0.007344297133386135,0.00033305760007351637,0.0,9.912172704935072,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017290341202169657,-2.8782387744286098e-05,-6.071929237805307e-05,0.9999999403953552,0.0006731891189701855,0.000151226413436234,0.0025098640471696854,0.013540137559175491,-0.08294723927974701,-0.045347098261117935,-0.489641398191452,0.4943864345550537,0.5028671026229858,-2.021414041519165,-0.3577989637851715,2.430576801300049,1.02236008644104,3.877719791489653e-05,0.00016732010408304632,-0.00045671541010960937,-0.0013388071674853563,-0.0005064070574007928,0.0011595675023272634,0.001243778970092535,0.6000308394432068,-1.644931035116315e-05,0.11730915307998657,-6.293664773693308e-05,0.9999999403953552,0.0001721801672829315,4.511882070801221e-05,-4.708548658527434e-06,-6.725244929839391e-06,0.03239697217941284,1.6336856788257137e-05,7.223092666208686e-07,0.9999998807907104,-2.214506139353034e-06,-0.0020164393354207277,-0.0017176627879962325,0.006849987432360649,0.00019900967890862375,2.8200363885844126e-05,8.030913159018382e-05,-0.002016412792727351,0.0017178301932290196,-0.006849952042102814,-4.89741942146793e-05,-0.0003194859600625932,-8.035926293814555e-05,-1.430511474609375e-06,-3.0362134566530585e-06,0.02499999850988388,0.004024794790893793,0.004039071034640074,5.1315601012902334e-06,7.283611921593547e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,289
2.4166666666314995,insert,2.416666792705655,-9.764336480034723,-9.911539405584334,0.029087066650390625,-0.005715091447200393,0.0,0.004800088390766177,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.008632351644337177,0.0001917058980325237,0.008632352575659752,0.0005250597605481744,0.0,9.911539405584334,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017244755872525275,-2.969660454255063e-05,-7.13511326466687e-05,0.9999999403953552,0.0007337474962696433,-0.0028095003217458725,0.0020805983804166317,0.017339510843157768,-0.08657202869653702,-0.04900365322828293,-0.48964136838912964,0.4943864345550537,0.5028669238090515,-2.021414041519165,-0.3578045666217804,2.430576801300049,1.0223602056503296,0.0001435834710719064,0.00024158190353773534,-0.0005431774770841002,-0.001436464604921639,-0.00047380360774695873,0.0013656041119247675,0.001278658863157034,0.6000308990478516,-1.67590806086082e-05,0.11730916053056717,-6.116541771916673e-05,0.9999998807907104,0.0001742535678204149,4.555430859909393e-05,-4.736682967632078e-06,-7.081894182192627e-06,0.03239760547876358,1.585583231644705e-05,-1.8074518948196783e-06,0.9999998807907104,1.0188400665356312e-05,-0.0019110979046672583,0.003410023869946599,0.007696554064750671,-0.0001405115908710286,0.00010583778202999383,7.619718235218897e-05,-0.0019092083675786853,-0.003409748198464513,-0.007697145454585552,0.0003523243358358741,-0.00038176236557774246,-7.624174759257585e-05,-1.4901161193847656e-06,-3.567812655091984e-06,0.02499999850988388,0.004024810623377562,0.004037858452647924,-2.0111037883907557e-06,-2.8599024517461658e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,290
2.4249999999647116,insert,2.4250001264736056,-9.754992065429688,-9.910958260297773,0.028967857360839844,-0.007189910320448689,0.0,0.008960818377090618,0.055952909680744456,0.0,0.0,0.0,0.0,0,0.008449151180684566,0.00021744720288552344,0.008449151180684566,0.0006563051720149815,0.0,9.910958260297773,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017640826990827918,-2.984462662425358e-05,-5.528968176804483e-05,0.9999998807907104,0.0007037888863123953,-0.00012668879935517907,0.002582075074315071,-0.0238154549151659,-0.08717729896306992,-0.048690833151340485,-0.4896412491798401,0.4943866431713104,0.5028563737869263,-2.021414041519165,-0.35781019926071167,2.430576801300049,1.02238130569458,0.0002923219872172922,0.00030645402148365974,-0.0007322428282350302,-0.001510820584371686,-0.0006184469675645232,0.0014959289692342281,0.001397560117766261,0.6000304222106934,-2.3738142772344872e-05,0.11730768531560898,-5.7025074056582525e-05,1.0,0.00016138411592692137,4.47313541371841e-05,-4.324065230321139e-06,-1.2854312444687821e-05,0.03239673003554344,1.4887854376866017e-05,1.5023377272882499e-05,0.9999998807907104,-1.7323079646303086e-06,-0.0023396455217152834,-0.0052885194309055805,0.006160014308989048,0.00013275831588543952,-0.00016501519712619483,4.9279835366178304e-05,-0.002340801525861025,0.005288466811180115,-0.006159620825201273,-0.0006311225588433444,-0.00017315908917225897,-4.936287587042898e-05,-1.4901161193847656e-06,-2.764747478067875e-06,0.02499999850988388,0.004024824593216181,0.004037939477711916,5.048311777500203e-06,7.162801921367645e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,291
2.4333333332979237,insert,2.433333460241556,-9.745473090277779,-9.908872097730635,0.028371810913085938,-0.014161470971885137,0.0,0.005147847332409583,0.0,0.0,0.0,0.0,0.0,0,0.008606062270700932,0.0009432429214939475,0.008606062270700932,0.0008007559226825833,0.0,9.908872097730635,0.0,0.0,0.0,0.0,0.0,0.0,-0.00016655119543429464,-2.946826134575531e-05,-4.9335798394167796e-05,1.0,0.0005774730816483498,0.0002801142691168934,0.0021995711140334606,0.01687585934996605,-0.08051595836877823,-0.04324520379304886,-0.4896358549594879,0.4943923354148865,0.5028455257415771,-2.021414041519165,-0.35781562328338623,2.430576801300049,1.0223815441131592,0.00040966333472169936,0.0003854617534670979,-0.0008496638620272279,-0.0016026778612285852,-0.0005936962552368641,0.0017345602391287684,0.0013197073712944984,0.6000289916992188,-2.7210942789679393e-05,0.11730331182479858,-5.449081800179556e-05,1.0,0.0001608650345588103,4.148345033172518e-05,-3.2800821827549953e-06,-9.519697414361872e-06,0.03239443898200989,1.2016318578389473e-05,5.6857074923755135e-06,1.0,-5.152853645995492e-06,-0.001825577113777399,-0.003228526096791029,0.0077658346854150295,0.0007116491324268281,0.00024313917674589902,-0.0005693382699973881,-0.0018259716453030705,0.0032287852372974157,-0.0077656349167227745,0.0002454283821862191,-0.0005068296450190246,0.0005692965933121741,-1.4901161193847656e-06,-2.467035301378928e-06,0.02499999850988388,0.004024799447506666,0.004038009326905012,5.219786544330418e-06,7.411668775603175e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,292
2.4416666666311357,insert,2.4416667940095067,-9.735779961480034,-9.903910011053084,0.026702880859375,-0.017558973922859877,0.0,0.005172856617718935,0.0,0.0,0.0,0.0,0.0,0,0.007724659983068705,0.0005567891639657319,0.007724659983068705,0.0005258505116216838,0.0,9.903910011053084,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001604988210601732,-2.7638778192340396e-05,-4.6520970499841496e-05,0.9999999403953552,0.00030125954071991146,0.00036686178646050394,0.0021445644088089466,0.021662596613168716,-0.06573924422264099,-0.03179548680782318,-0.48963025212287903,0.4943980574607849,0.5028343200683594,-2.021414041519165,-0.3578212559223175,2.430576801300049,1.02239990234375,0.0005269951070658863,0.00046976396697573364,-0.0009626902756281197,-0.0016845957143232226,-0.0006010010838508606,0.0019611502066254616,0.0013864279026165605,0.6000274419784546,-3.041639138245955e-05,0.11729858070611954,-5.1810595323331654e-05,1.0,0.0001518407225375995,3.804836524068378e-05,-3.1769893666933058e-06,-9.501234671915881e-06,0.03239466995000839,1.0410839422547724e-05,8.657784746901598e-06,1.0,-5.287713065627031e-06,-0.001997424056753516,-0.002667385386303067,0.006968911271542311,0.0004926242399960756,0.00019824682385660708,0.0001674327504588291,-0.001997703919187188,0.002667500637471676,-0.0069687869399785995,0.00010750541696324944,-0.00048673394485376775,-0.00016748551570344716,-1.3709068298339844e-06,-2.326269168406725e-06,0.02499999850988388,0.00402480736374855,0.004038065671920776,5.303783837007359e-06,7.528375135734677e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,293
2.449999999964348,insert,2.4500001277774572,-9.7259130859375,-9.898575395345686,0.02485513687133789,-0.020700299501186237,0.0,0.0058729119700728916,0.0,0.0,0.0,0.0,0.0,0,0.007501018699258566,0.0006088399095460773,0.007501019164919853,0.0006014565005898476,0.0,9.898575395345686,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015354171046055853,-2.485796903783921e-05,-4.393573908600956e-05,1.0,0.0002224264171672985,0.00039522969746030867,0.0020722532644867897,0.02176368422806263,-0.061910636723041534,-0.028826771304011345,-0.4896245300769806,0.49440377950668335,0.5028231143951416,-2.021414041519165,-0.3578268885612488,2.430576801300049,1.0224133729934692,0.0006420427816919982,0.0005563931772485375,-0.001070625614374876,-0.001758362166583538,-0.0006291281315498054,0.0021662286017090082,0.0013716669054701924,0.6000259518623352,-3.390190249774605e-05,0.1172940582036972,-4.8872178012970835e-05,1.0,0.0001451572316000238,3.474279583315365e-05,-3.320529685879592e-06,-1.0035766536020674e-05,0.03239548206329346,9.88595638773404e-06,8.384161446883809e-06,1.0,-4.934719981974922e-06,-0.0015216695610433817,-0.002418607473373413,0.006935426499694586,0.00037621139199472964,0.00019009334209840745,-0.00043933538836427033,-0.0015218899352476,0.0024188433308154345,-0.00693529611453414,2.6961788535118103e-05,-0.00040993583388626575,0.00043928989907726645,-1.2516975402832031e-06,-2.196977220592089e-06,0.02499999850988388,0.0040248385630548,0.00403810478746891,5.299251824908424e-06,7.5158895924687386e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,294
2.45833333329756,insert,2.4583334615454078,-9.715872870551214,-9.89347919821739,0.023066997528076172,-0.02408241380180698,0.0,0.005999787390464917,0.0,0.0,0.0,0.0,0.0,0,0.007353968918323517,0.0004589024465531111,0.0073539684526622295,0.000424657657276839,0.0,9.89347919821739,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014701067993883044,-2.1336796635296196e-05,-4.152530891587958e-05,1.0,0.0002580983564257622,0.00046433068928308785,0.0020340043120086193,0.025046365335583687,-0.06487014144659042,-0.03080921806395054,-0.48961880803108215,0.4944095015525818,0.5028119087219238,-2.021414041519165,-0.35783252120018005,2.430576801300049,1.0224336385726929,0.0007553643663413823,0.0006461965967901051,-0.001174285775050521,-0.0018261800287291408,-0.0006672778981737792,0.002367425709962845,0.001413084683008492,0.6000244617462158,-3.708156509674154e-05,0.11728941649198532,-4.6047520299907774e-05,1.0,0.00013532389129977673,3.142498098895885e-05,-3.403875780350063e-06,-1.0016292435466312e-05,0.03239593654870987,1.0089320312545169e-05,1.1686458492476959e-05,1.0,-4.520478341873968e-06,-0.0011137902038171887,-0.0026182038709521294,0.006781248841434717,0.0003652102022897452,0.00023952277842909098,-0.00014086092414800078,-0.0011140727438032627,0.002618527039885521,-0.006781077478080988,-1.2866250472143292e-05,-0.00040042237378656864,0.00014082084817346185,-1.0728836059570312e-06,-2.076421878882684e-06,0.02499999850988388,0.004024846944957972,0.004038149490952492,5.35387789568631e-06,7.600028766319156e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,295
2.466666666630772,insert,2.4666667953133583,-9.705659722222222,-9.888263791799544,0.021159648895263672,-0.026962401534547098,0.0,0.006832969575043535,0.0,0.0,0.0,0.0,0.0,0,0.0071293506771326065,0.0005730746779590845,0.0071293506771326065,0.0005446997238323092,0.0,9.888263791799544,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001370045793009922,-1.7262304027099162e-05,-4.1294119000667706e-05,1.0,0.0002839320513885468,0.0005139456479810178,0.002061337698251009,0.025700736790895462,-0.06693211197853088,-0.03417198732495308,-0.48961305618286133,0.4944152235984802,0.502800703048706,-2.021414041519165,-0.35783815383911133,2.4305777549743652,1.0224549770355225,0.0008674294804222882,0.0007394698332063854,-0.0012743064435198903,-0.0018879321869462729,-0.0007121351663954556,0.00256611336953938,0.0014227456413209438,0.600023090839386,-4.0401828300673515e-05,0.11728490889072418,-4.3482097680680454e-05,1.0,0.0001245045568794012,2.8513415600173175e-05,-3.7518307181017008e-06,-1.0622781701385975e-05,0.03239664435386658,1.12519255708321e-05,1.2499604054028168e-05,1.0,-2.186222445743624e-06,-0.0009678340866230428,-0.002610663417726755,0.006563182920217514,0.0003513535193633288,0.0002558289561420679,-0.0003735195205081254,-0.0009681099909357727,0.0026109928730875254,-0.0065630110912024975,-2.5655899662524462e-05,-0.00039566383929923177,0.0003734831989277154,-8.344650268554688e-07,-2.0648240024456754e-06,0.02499999850988388,0.004024829715490341,0.004038254730403423,5.397711902332958e-06,7.661175914108753e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,296
2.474999999963984,insert,2.475000129081309,-9.695274047851562,-9.883182495832441,0.019669532775878906,-0.030143350159050897,0.0,0.011488603377074469,0.03956468118525214,0.0,0.0,0.0,0.0,0,0.007298415992408991,0.0005383474053815007,0.007298414595425129,0.0005002032849006355,0.0,9.883182495832441,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013049635163042694,-1.5273248209268786e-05,-3.923485564882867e-05,0.9999999403953552,0.000349784386344254,0.0005258290912024677,0.0019716043025255203,0.02459724433720112,-0.070920929312706,-0.03734305873513222,-0.4896072745323181,0.49442097544670105,0.502789318561554,-2.021414041519165,-0.3578437864780426,2.430612802505493,1.0224764347076416,0.000976927694864571,0.0008358479244634509,-0.001368622062727809,-0.0019437213195487857,-0.0007616309449076653,0.00275647034868598,0.0014419148210436106,0.600028932094574,-4.183169949101284e-05,0.11728353798389435,-4.4764594349544495e-05,0.9999999403953552,0.00011404805991332978,4.211670966469683e-05,-1.196557695948286e-05,-8.789987987256609e-06,0.03240034729242325,2.6844822059501894e-05,1.6447327652713284e-05,0.9999999403953552,-5.525969754671678e-06,-0.0007830227259546518,-0.002624795539304614,0.006764924619346857,0.0003334993962198496,0.00025091299903579056,-0.000340056954883039,-0.0007830517133697867,0.0026252218522131443,-0.006764753721654415,-4.55944100394845e-05,-0.0003639970673248172,0.0003400449932087213,-7.748603820800781e-07,-1.9618419173639268e-06,0.02499999850988388,0.0040248543955385685,0.004038325976580381,5.365339347918052e-06,7.6183059718459845e-06,0.0,0.0,0.0,0.0,0.0,-9.885231405496596,297
